"payload_size","most_used_MCS","effective_latency"
38600,2,16.793
38650,2,16.841
38700,2,16.857
38750,2,16.873
38800,2,16.889
38850,2,16.921
38900,2,16.937
38950,2,16.953
39000,2,16.969
39050,2,16.985
39100,2,17.001
39150,2,17.017
39200,2,17.033
39250,2,17.065
39300,2,17.081
39350,2,17.097
39400,2,17.113
39450,2,17.129
39500,2,17.145
39550,2,17.161
39600,2,17.193
39650,2,17.209
39700,2,17.225
39750,2,17.241
39800,2,17.257
39850,2,17.273
39900,2,17.289
39950,2,17.321
40000,2,17.337
40050,2,17.353
40100,2,17.369
40150,2,17.385
40200,2,17.401
40250,2,17.417
40300,2,17.449
40350,2,17.465
40400,2,17.481
40450,2,17.497
40500,2,17.513
40550,2,17.529
40600,2,17.545
40650,2,17.577
40700,2,17.593
40750,2,17.609
40800,2,17.625
40850,2,17.641
40900,2,17.689
40950,2,17.705
41000,2,17.721
41050,2,17.737
41100,2,17.753
41150,2,17.769
41200,2,17.801
41250,2,17.817
41300,2,17.833
41350,2,17.849
41400,2,17.865
41450,2,17.881
41500,2,17.897
41550,2,17.929
41600,2,17.945
41650,2,17.961
41700,2,18.169
41750,2,18.201
41800,2,18.217
41850,2,18.233
41900,2,18.249
41950,2,18.265
42000,2,18.281
42050,2,18.297
42100,2,18.329
42150,2,18.345
42200,2,18.361
42250,2,18.377
42300,2,18.393
42350,2,18.409
42400,2,18.425
42450,2,18.457
42500,2,18.473
42550,2,18.489
42600,2,18.505
42650,2,18.521
42700,2,18.537
42750,2,18.553
42800,2,18.585
42850,2,18.601
42900,2,18.617
42950,2,18.633
43000,2,18.649
43050,2,18.665
43100,2,18.681
43150,2,18.713
43200,2,18.745
43250,2,18.761
43300,2,18.777
43350,2,18.809
43400,2,18.825
43450,2,18.841
43500,2,18.857
43550,2,18.873
43600,2,18.889
43650,2,18.905
43700,2,18.937
43750,2,18.953
43800,2,18.969
43850,2,18.985
43900,2,19.001
43950,2,19.017
44000,2,19.033
44050,2,19.065
44100,2,19.081
44150,2,19.097
44200,2,19.113
44250,2,19.129
44300,2,19.145
44350,2,19.161
44400,2,19.177
44450,2,19.209
44500,2,19.225
44550,2,19.241
44600,2,19.257
44650,2,19.273
44700,2,19.289
44750,2,19.305
44800,2,19.337
44850,2,19.353
44900,2,19.369
44950,2,19.385
45000,2,19.401
45050,2,19.417
45100,2,19.433
45150,2,19.465
45200,2,19.481
45250,2,19.497
45300,2,19.513
45350,2,19.529
45400,2,19.545
45450,2,19.593
45500,2,19.609
45550,2,19.625
45600,2,19.641
45650,2,19.657
45700,2,19.689
45750,2,19.705
45800,2,19.721
45850,2,19.737
45900,2,19.753
45950,2,19.769
46000,2,19.785
46050,2,19.817
46100,2,19.833
46150,2,19.849
46200,2,19.865
46250,2,19.881
46300,2,19.897
46350,2,19.913
46400,2,19.945
46450,2,19.961
46500,2,19.977
46550,2,19.993
46600,2,20.009
46650,2,20.025
46700,2,20.041
46750,2,20.057
46800,2,20.089
46850,2,20.105
46900,2,20.121
46950,2,20.137
47000,2,20.153
47050,2,20.169
47100,2,20.185
47150,2,20.217
47200,2,20.233
47250,2,20.249
47300,2,20.265
47350,2,20.281
47400,2,20.297
47450,2,20.313
47500,2,20.345
47550,2,20.361
47600,2,20.377
47650,2,20.393
47700,2,20.409
47750,2,20.457
47800,2,20.473
47850,2,20.489
47900,2,20.505
47950,2,20.521
48000,2,20.537
48050,2,20.569
48100,2,20.585
48150,2,20.601
48200,2,20.617
48250,2,20.633
48300,2,20.649
48350,2,20.665
48400,2,20.697
48450,2,20.713
48500,2,20.729
48550,2,20.745
48600,2,20.761
48650,2,20.777
48700,2,20.793
48750,2,20.771
48800,2,20.841
48850,2,20.857
48900,2,20.873
48950,2,20.889
49000,2,20.905
49050,2,20.921
49100,2,20.953
49150,2,20.969
49200,2,20.985
49250,2,21.001
49300,2,21.017
49350,2,21.033
49400,2,21.049
49450,2,21.065
49500,2,21.097
49550,2,21.113
49600,2,21.129
49650,2,21.145
49700,2,21.161
49750,2,21.177
49800,2,21.193
49850,2,21.225
49900,2,21.241
49950,2,21.257
50000,2,21.289
50050,2,21.321
50100,2,21.337
50150,2,21.353
50200,2,21.369
50250,2,21.385
50300,2,21.401
50350,2,21.417
50400,2,21.449
50450,2,21.465
50500,2,21.481
50550,2,21.497
50600,2,21.513
50650,2,21.529
50700,2,21.545
50750,2,21.577
50800,2,21.593
50850,2,21.609
50900,2,21.625
50950,2,21.641
51000,2,21.657
51050,2,21.673
51100,2,21.705
51150,2,21.721
51200,2,21.737
51250,2,21.753
51300,2,21.769
51350,2,21.785
51400,2,21.801
51450,2,21.833
51500,2,21.849
51550,2,21.865
51600,2,21.881
51650,2,21.897
51700,2,21.913
51750,2,21.929
51800,2,21.961
51850,2,21.977
51900,2,21.993
51950,2,22.009
52000,2,22.025
52050,2,22.041
52100,2,22.057
52150,2,22.073
52200,2,22.105
52250,2,22.137
52300,2,22.153
52350,2,22.185
52400,2,22.201
52450,2,22.217
52500,2,22.233
52550,2,22.249
52600,2,22.265
52650,2,22.281
52700,2,22.297
52750,2,22.329
52800,2,22.345
52850,2,22.361
52900,2,22.377
52950,2,22.393
53000,2,22.409
53050,2,22.425
53100,2,22.457
53150,2,22.473
53200,2,22.489
53250,2,22.505
53300,2,22.521
53350,2,22.537
53400,2,22.553
53450,2,22.585
53500,2,22.601
53550,2,22.617
53600,2,22.633
53650,2,22.649
53700,2,22.665
53750,2,22.681
53800,2,22.713
53850,2,22.729
53900,2,22.745
53950,2,22.761
54000,2,22.777
54050,2,22.793
54100,2,22.809
54150,2,22.841
54200,2,22.857
54250,2,22.873
54300,2,22.889
54350,2,22.905
54400,2,22.921
54450,2,22.937
54500,2,22.969
54550,2,23.001
54600,2,23.017
54650,2,23.033
54700,2,23.065
54750,2,23.081
54800,2,23.097
54850,2,23.113
54900,2,23.129
54950,2,23.145
55000,2,23.161
55050,2,23.193
55100,2,23.209
55150,2,23.225
55200,2,23.241
55250,2,23.257
55300,2,23.273
55350,2,23.524
55400,2,23.54
55450,2,23.556
55500,2,23.572
55550,2,23.588
55600,2,23.62
55650,2,23.636
55700,2,23.652
55750,2,23.668
55800,2,23.684
55850,2,23.7
55900,2,23.716
55950,2,23.748
56000,2,23.764
56050,2,23.78
56100,2,23.796
56150,2,23.812
56200,2,23.828
56250,2,23.844
56300,2,23.876
56350,2,23.892
56400,2,23.908
56450,2,23.924
56500,2,23.94
56550,2,23.956
56600,2,23.972
56650,2,24.004
56700,2,24.02
56750,2,24.036
56800,2,24.068
56850,2,24.1
56900,2,24.116
56950,2,24.132
57000,2,24.148
57050,2,24.164
57100,2,24.18
57150,2,24.196
57200,2,24.228
57250,2,24.244
57300,2,24.26
57350,2,24.276
57400,2,24.292
57450,2,24.308
57500,2,24.324
57550,2,24.34
57600,2,24.372
57650,2,24.388
57700,2,24.404
57750,2,24.42
57800,2,24.436
57850,2,24.452
57900,2,24.468
57950,2,24.5
58000,2,24.516
58050,2,24.532
58100,2,24.548
58150,2,24.564
58200,2,24.58
58250,2,24.596
58300,2,24.628
58350,2,24.644
58400,2,24.66
58450,2,24.676
58500,2,24.692
58550,2,24.708
58600,2,24.724
58650,2,24.756
58700,2,24.772
58750,2,24.788
58800,2,24.804
58850,2,24.82
58900,2,24.836
58950,2,24.852
59000,2,24.884
59050,2,24.9
59100,2,24.932
59150,2,24.948
59200,2,24.98
59250,2,24.996
59300,2,25.012
59350,2,25.028
59400,2,25.044
59450,2,25.06
59500,2,25.076
59550,2,25.108
59600,2,25.124
59650,2,25.14
59700,2,25.156
59750,2,25.172
59800,2,25.188
59850,2,25.204
59900,2,25.236
59950,2,25.252
60000,2,25.268
60050,2,25.284
60100,2,25.3
60150,2,25.316
60200,2,25.332
60250,2,25.348
60300,2,25.38
60350,2,25.396
60400,2,25.412
60450,2,25.428
60500,2,25.444
60550,2,25.46
60600,2,25.476
60650,2,25.508
60700,2,25.524
60750,2,25.54
60800,2,25.556
60850,2,25.572
60900,2,25.588
60950,2,25.604
61000,2,25.636
61050,2,25.652
61100,2,25.668
61150,2,25.684
61200,2,25.7
61250,2,25.716
61300,2,25.732
61350,2,25.78
61400,2,25.796
61450,2,25.812
61500,2,25.828
61550,2,25.86
61600,2,25.876
61650,2,25.892
61700,2,25.908
61750,2,25.924
61800,2,25.94
61850,2,25.956
61900,2,25.988
61950,2,26.004
62000,2,26.02
62050,2,26.036
62100,2,26.052
62150,2,26.068
62200,2,26.084
62250,2,26.116
62300,2,26.132
62350,2,26.148
62400,2,26.164
62450,2,26.18
62500,2,26.196
62550,2,26.212
62600,2,26.244
62650,2,26.26
62700,2,26.276
62750,2,26.292
62800,2,26.308
62850,2,26.324
62900,2,26.34
62950,2,26.356
63000,2,26.388
63050,2,26.404
63100,2,26.42
63150,2,26.436
63200,2,26.452
63250,2,26.468
63300,2,26.484
63350,2,26.516
63400,2,26.532
63450,2,26.548
63500,2,26.564
63550,2,26.58
63600,2,26.596
63650,2,26.644
63700,2,26.66
63750,2,26.676
63800,2,26.692
63850,2,26.708
63900,2,26.74
63950,2,26.756
64000,2,26.772
64050,2,26.788
64100,2,26.804
64150,2,26.82
64200,2,26.836
64250,2,26.868
64300,2,26.884
64350,2,26.9
64400,2,26.916
64450,2,26.932
64500,2,26.948
64550,2,26.964
64600,2,26.996
64650,2,27.012
64700,2,27.028
64750,2,27.044
64800,2,27.06
64850,2,27.076
64900,2,27.092
64950,2,27.124
65000,2,27.14
50,3,0.103
100,3,0.103
150,3,0.119
200,3,0.135
250,3,0.151
300,3,0.167
350,3,0.183
400,3,0.199
450,3,0.199
500,3,0.215
550,3,0.231
600,3,0.247
650,3,0.263
700,3,0.279
750,3,0.295
800,3,0.295
850,3,0.311
900,3,0.327
950,3,0.343
1000,3,0.359
1050,3,0.375
1100,3,0.391
1150,3,0.391
1200,3,0.407
1250,3,0.423
1300,3,0.439
1350,3,0.455
1400,3,0.471
1450,3,0.487
1500,3,0.487
1550,3,0.503
1600,3,0.519
1650,3,0.535
1700,3,0.551
1750,3,0.567
1800,3,0.583
1850,3,0.583
1900,3,0.599
1950,3,0.615
2000,3,0.631
2050,3,0.647
2100,3,0.663
2150,3,0.663
2200,3,0.679
2250,3,0.695
2300,3,2.522
2350,3,2.538
2400,3,2.554
2450,3,2.57
2500,3,2.586
2550,3,2.586
2600,3,2.602
2650,3,2.618
2700,3,2.634
2750,3,2.65
2800,3,2.666
2850,3,2.682
2900,3,2.682
2950,3,2.698
3000,3,2.714
3050,3,2.73
3100,3,2.746
3150,3,2.762
3200,3,2.778
3250,3,2.778
3300,3,2.794
3350,3,2.81
3400,3,2.745
3450,3,2.842
3500,3,2.858
3550,3,2.874
3600,3,2.874
3650,3,2.89
3700,3,2.906
3750,3,2.922
3800,3,2.938
3850,3,2.954
3900,3,2.97
3950,3,2.97
4000,3,2.986
4050,3,3.002
4100,3,3.018
4150,3,3.034
4200,3,3.05
4250,3,3.05
4300,3,3.066
4350,3,3.082
4400,3,3.098
4450,3,3.114
4500,3,3.13
4550,3,3.162
4600,3,3.178
4650,3,3.178
4700,3,3.194
4750,3,3.21
4800,3,3.226
4850,3,3.242
4900,3,3.258
4950,3,3.274
5000,3,3.274
5050,3,3.29
5100,3,3.306
5150,3,3.322
5200,3,3.338
5250,3,3.354
5300,3,3.37
5350,3,3.37
5400,3,3.386
5450,3,3.402
5500,3,3.418
5550,3,3.434
5600,3,3.45
5650,3,3.466
5700,3,3.466
5750,3,3.482
5800,3,3.498
5850,3,3.514
5900,3,3.53
5950,3,3.546
6000,3,3.546
6050,3,3.562
6100,3,3.578
6150,3,3.594
6200,3,3.61
6250,3,3.626
6300,3,3.642
6350,3,3.642
6400,3,3.658
6450,3,3.674
6500,3,3.69
6550,3,3.706
6600,3,3.722
6650,3,3.738
6700,3,3.738
6750,3,3.754
6800,3,3.77
6850,3,3.802
6900,3,3.818
6950,3,3.834
7000,3,3.85
7050,3,3.866
7100,3,3.866
7150,3,3.882
7200,3,3.898
7250,3,3.914
7300,3,3.93
7350,3,3.946
7400,3,3.962
7450,3,3.962
7500,3,3.978
7550,3,3.994
7600,3,4.01
7650,3,4.026
7700,3,4.042
7750,3,4.058
7800,3,4.058
7850,3,4.074
7900,3,4.09
7950,3,4.106
8000,3,4.122
8050,3,4.138
8100,3,4.138
8150,3,4.154
8200,3,4.17
8250,3,4.186
8300,3,4.202
8350,3,4.218
8400,3,4.234
8450,3,4.234
8500,3,4.25
8550,3,4.266
8600,3,4.282
8650,3,4.298
8700,3,4.314
8750,3,4.33
8800,3,4.33
8850,3,4.346
8900,3,4.362
8950,3,4.378
9000,3,4.394
9050,3,4.41
9100,3,4.442
9150,3,4.458
9200,3,4.458
9250,3,4.474
9300,3,4.49
9350,3,4.506
9400,3,4.522
9450,3,4.538
9500,3,4.554
9550,3,4.554
9600,3,4.57
9650,3,4.586
9700,3,4.602
9750,3,4.618
9800,3,4.634
9850,3,4.634
9900,3,4.65
9950,3,4.666
10000,3,4.682
10050,3,4.698
10100,3,4.714
10150,3,4.73
10200,3,4.73
10250,3,4.746
10300,3,4.762
10350,3,4.778
10400,3,4.794
10450,3,4.81
10500,3,4.826
10550,3,4.826
10600,3,4.842
10650,3,4.858
10700,3,4.874
10750,3,4.89
10800,3,4.906
10850,3,4.922
10900,3,4.922
10950,3,4.938
11000,3,4.954
11050,3,4.97
11100,3,4.986
11150,3,5.002
11200,3,5.018
11250,3,5.018
11300,3,5.034
11350,3,5.05
11400,3,5.082
11450,3,5.098
11500,3,5.114
11550,3,5.13
11600,3,5.146
11650,3,5.146
11700,3,5.162
11750,3,5.178
11800,3,5.194
11850,3,5.21
11900,3,5.226
11950,3,5.226
12000,3,5.242
12050,3,5.258
12100,3,5.274
12150,3,5.29
12200,3,5.306
12250,3,5.322
12300,3,5.322
12350,3,5.338
12400,3,5.354
12450,3,5.37
12500,3,5.386
12550,3,5.402
12600,3,5.418
12650,3,5.418
12700,3,5.434
12750,3,5.45
12800,3,5.466
12850,3,5.482
12900,3,5.498
12950,3,5.514
13000,3,5.514
13050,3,5.53
13100,3,5.546
13150,3,5.562
13200,3,5.578
13250,3,5.594
13300,3,5.61
13350,3,5.61
13400,3,5.626
13450,3,5.642
13500,3,5.658
13550,3,5.674
13600,3,5.69
13650,3,5.722
13700,3,5.722
13750,3,5.738
13800,3,5.754
13850,3,5.77
13900,3,5.786
13950,3,5.802
14000,3,5.818
14050,3,5.818
14100,3,5.834
14150,3,5.85
14200,3,5.866
14250,3,5.882
14300,3,5.898
14350,3,5.914
14400,3,5.914
14450,3,5.93
14500,3,5.946
14550,3,5.962
14600,3,5.978
14650,3,5.994
14700,3,6.01
14750,3,6.01
14800,3,6.026
14850,3,6.042
14900,3,6.058
14950,3,6.074
15000,3,6.09
15050,3,6.106
15100,3,6.106
15150,3,6.122
15200,3,6.138
15250,3,6.154
15300,3,6.17
15350,3,6.186
15400,3,6.202
15450,3,6.202
15500,3,6.218
15550,3,6.234
15600,3,6.25
15650,3,6.266
15700,3,6.282
15750,3,6.298
15800,3,6.298
15850,3,6.314
15900,3,6.346
15950,3,6.362
16000,3,6.378
16050,3,6.394
16100,3,6.41
16150,3,6.41
16200,3,6.426
16250,3,6.442
16300,3,6.458
16350,3,6.474
16400,3,6.49
16450,3,6.506
16500,3,6.506
16550,3,6.522
16600,3,6.538
16650,3,6.554
16700,3,6.57
16750,3,6.586
16800,3,6.602
16850,3,6.602
16900,3,6.618
16950,3,6.634
17000,3,6.65
17050,3,6.666
17100,3,6.682
17150,3,6.698
17200,3,6.698
17250,3,6.714
17300,3,6.73
17350,3,6.746
17400,3,6.762
17450,3,6.778
17500,3,6.794
17550,3,6.794
17600,3,6.81
17650,3,6.826
17700,3,6.842
17750,3,6.858
17800,3,6.874
17850,3,6.89
17900,3,6.89
17950,3,6.906
18000,3,6.922
18050,3,6.938
18100,3,6.954
18150,3,6.97
18200,3,7.002
18250,3,7.002
18300,3,7.018
18350,3,7.034
18400,3,7.05
18450,3,7.066
18500,3,7.082
18550,3,7.098
18600,3,7.098
18650,3,7.114
18700,3,7.13
18750,3,7.146
18800,3,7.162
18850,3,7.178
18900,3,7.194
18950,3,7.194
19000,3,7.21
19050,3,7.226
19100,3,7.242
19150,3,7.258
19200,3,7.274
19250,3,7.47
19300,3,7.486
19350,3,7.502
19400,3,7.518
19450,3,7.534
19500,3,7.534
19550,3,7.55
19600,3,7.566
19650,3,7.582
19700,3,7.598
19750,3,7.614
19800,3,7.63
19850,3,7.63
19900,3,7.646
19950,3,7.662
20000,3,7.678
20050,3,7.694
20100,3,7.71
20150,3,7.71
20200,3,7.726
20250,3,7.742
20300,3,7.758
20350,3,7.774
20400,3,7.79
20450,3,7.822
20500,3,7.838
20550,3,7.838
20600,3,7.854
20650,3,7.87
20700,3,7.886
20750,3,7.902
20800,3,7.918
20850,3,7.934
20900,3,7.934
20950,3,7.95
21000,3,7.966
21050,3,7.982
21100,3,7.998
21150,3,8.014
21200,3,8.03
21250,3,8.03
21300,3,8.046
21350,3,8.062
21400,3,8.078
21450,3,8.094
21500,3,8.11
21550,3,8.126
21600,3,8.126
21650,3,8.142
21700,3,8.158
21750,3,8.174
21800,3,8.19
21850,3,8.206
21900,3,8.206
21950,3,8.222
22000,3,8.238
22050,3,8.254
22100,3,8.27
22150,3,8.286
22200,3,8.302
22250,3,8.302
22300,3,8.318
22350,3,8.334
22400,3,8.35
22450,3,8.366
22500,3,8.382
22550,3,8.398
22600,3,8.398
22650,3,8.414
22700,3,8.43
22750,3,8.462
22800,3,8.478
22850,3,8.494
22900,3,8.51
22950,3,8.526
23000,3,8.526
23050,3,8.542
23100,3,8.558
23150,3,8.574
23200,3,8.59
23250,3,8.606
23300,3,8.622
23350,3,8.622
23400,3,8.638
23450,3,8.654
23500,3,8.67
23550,3,8.686
23600,3,8.702
23650,3,8.718
23700,3,8.718
23750,3,8.734
23800,3,8.75
23850,3,8.766
23900,3,8.782
23950,3,8.798
24000,3,8.798
24050,3,8.814
24100,3,8.83
24150,3,8.846
24200,3,8.862
24250,3,8.878
24300,3,8.894
24350,3,8.894
24400,3,8.91
24450,3,8.926
24500,3,8.942
24550,3,8.958
24600,3,8.974
24650,3,8.99
24700,3,8.99
24750,3,9.006
24800,3,9.022
24850,3,9.038
24900,3,9.054
24950,3,9.07
25000,3,9.102
25050,3,9.118
25100,3,9.118
25150,3,9.134
25200,3,9.15
25250,3,9.166
25300,3,9.182
25350,3,9.198
25400,3,9.214
25450,3,9.214
25500,3,9.23
25550,3,9.246
25600,3,9.262
25650,3,9.278
25700,3,9.294
25750,3,9.294
25800,3,9.31
25850,3,9.326
25900,3,9.342
25950,3,9.358
26000,3,9.374
26050,3,9.39
26100,3,9.39
26150,3,9.406
26200,3,9.422
26250,3,9.438
26300,3,9.454
26350,3,9.47
26400,3,9.486
26450,3,9.486
26500,3,9.502
26550,3,9.518
26600,3,9.534
26650,3,9.55
26700,3,9.566
26750,3,9.582
26800,3,9.582
26850,3,9.598
26900,3,9.614
26950,3,9.63
27000,3,9.646
27050,3,9.662
27100,3,9.678
27150,3,9.678
27200,3,9.694
27250,3,9.71
27300,3,9.742
27350,3,9.758
27400,3,9.774
27450,3,9.79
27500,3,9.806
27550,3,9.806
27600,3,9.822
27650,3,9.838
27700,3,9.854
27750,3,9.87
27800,3,9.886
27850,3,9.886
27900,3,9.902
27950,3,9.918
28000,3,9.934
28050,3,9.95
28100,3,9.966
28150,3,9.982
28200,3,9.982
28250,3,9.998
28300,3,10.014
28350,3,10.03
28400,3,10.046
28450,3,10.062
28500,3,10.078
28550,3,10.078
28600,3,10.094
28650,3,10.11
28700,3,10.126
28750,3,10.142
28800,3,10.158
28850,3,10.174
28900,3,10.174
28950,3,10.19
29000,3,10.206
29050,3,10.222
29100,3,10.238
29150,3,10.254
29200,3,10.27
29250,3,10.27
29300,3,10.286
29350,3,10.302
29400,3,10.318
29450,3,10.334
29500,3,10.35
29550,3,10.382
29600,3,10.382
29650,3,10.398
29700,3,10.414
29750,3,10.43
29800,3,10.446
29850,3,10.462
29900,3,10.478
29950,3,10.478
30000,3,10.494
30050,3,10.51
30100,3,10.526
30150,3,10.542
30200,3,10.558
30250,3,10.574
30300,3,10.574
30350,3,10.59
30400,3,10.606
30450,3,10.622
30500,3,10.638
30550,3,10.654
30600,3,10.67
30650,3,10.67
30700,3,10.686
30750,3,10.702
30800,3,10.718
30850,3,10.734
30900,3,10.75
30950,3,10.766
31000,3,10.766
31050,3,10.782
31100,3,10.798
31150,3,10.814
31200,3,10.83
31250,3,10.846
31300,3,10.862
31350,3,10.862
31400,3,10.878
31450,3,10.894
31500,3,10.91
31550,3,10.926
31600,3,10.942
31650,3,10.958
31700,3,10.958
31750,3,10.974
31800,3,10.99
31850,3,11.022
31900,3,11.038
31950,3,11.054
32000,3,11.07
32050,3,11.07
32100,3,11.086
32150,3,11.102
32200,3,11.118
32250,3,11.134
32300,3,11.15
32350,3,11.166
32400,3,11.166
32450,3,11.182
32500,3,11.198
32550,3,11.214
32600,3,11.23
32650,3,11.246
32700,3,11.262
32750,3,11.262
32800,3,11.278
32850,3,11.294
32900,3,11.31
32950,3,11.326
33000,3,11.342
33050,3,11.358
33100,3,11.358
33150,3,11.374
33200,3,11.39
33250,3,11.406
33300,3,11.422
33350,3,11.438
33400,3,11.454
33450,3,11.454
33500,3,11.47
33550,3,11.486
33600,3,11.502
33650,3,11.518
33700,3,11.534
33750,3,11.55
33800,3,11.55
33850,3,11.566
33900,3,11.582
33950,3,11.598
34000,3,11.614
34050,3,11.63
34100,3,11.662
34150,3,11.662
34200,3,11.678
34250,3,11.694
34300,3,11.71
34350,3,11.726
34400,3,11.742
34450,3,11.758
34500,3,11.758
34550,3,11.774
34600,3,11.79
34650,3,11.806
34700,3,11.822
34750,3,11.838
34800,3,11.854
34850,3,11.854
34900,3,11.87
34950,3,11.886
35000,3,11.902
35050,3,11.918
35100,3,11.934
35150,3,11.95
35200,3,11.95
35250,3,11.966
35300,3,11.982
35350,3,11.998
35400,3,12.014
35450,3,12.03
35500,3,12.046
35550,3,12.046
35600,3,12.062
35650,3,12.078
35700,3,12.094
35750,3,12.11
35800,3,12.126
35850,3,12.142
35900,3,12.142
35950,3,12.158
36000,3,12.174
36050,3,12.19
36100,3,12.206
36150,3,12.222
36200,3,12.238
36250,3,12.238
36300,3,12.254
36350,3,12.286
36400,3,12.302
36450,3,12.318
36500,3,12.334
36550,3,12.35
36600,3,12.35
36650,3,12.366
36700,3,12.382
36750,3,12.398
36800,3,12.414
36850,3,12.43
36900,3,12.446
36950,3,12.446
37000,3,12.462
37050,3,12.478
37100,3,12.494
37150,3,12.51
37200,3,12.526
37250,3,12.542
37300,3,12.542
37350,3,12.558
37400,3,12.574
37450,3,12.849
37500,3,12.849
37550,3,12.865
37600,3,12.881
37650,3,12.897
37700,3,12.913
37750,3,12.929
37800,3,12.929
37850,3,12.945
37900,3,12.961
37950,3,12.977
38000,3,12.993
38050,3,13.009
38100,3,13.025
38150,3,13.025
38200,3,13.041
38250,3,13.057
38300,3,13.073
38350,3,13.089
38400,3,13.105
38450,3,13.121
38500,3,13.121
38550,3,13.137
38600,3,13.153
38650,3,13.185
38700,3,13.201
38750,3,13.217
38800,3,13.233
38850,3,13.249
38900,3,13.249
38950,3,13.265
39000,3,13.281
39050,3,13.297
39100,3,13.313
39150,3,13.329
39200,3,13.345
39250,3,13.345
39300,3,13.361
39350,3,13.377
39400,3,13.393
39450,3,13.409
39500,3,13.425
39550,3,13.441
39600,3,13.441
39650,3,13.457
39700,3,13.473
39750,3,13.489
39800,3,13.505
39850,3,13.521
39900,3,13.521
39950,3,13.537
40000,3,13.553
40050,3,13.569
40100,3,13.585
40150,3,13.601
40200,3,13.617
40250,3,13.617
40300,3,13.633
40350,3,13.649
40400,3,13.665
40450,3,13.681
40500,3,13.697
40550,3,13.713
40600,3,13.713
40650,3,13.729
40700,3,13.745
40750,3,13.761
40800,3,13.777
40850,3,13.793
40900,3,13.825
40950,3,13.841
41000,3,13.841
41050,3,13.857
41100,3,13.873
41150,3,13.889
41200,3,13.905
41250,3,13.921
41300,3,13.937
41350,3,13.937
41400,3,13.953
41450,3,13.969
41500,3,13.985
41550,3,14.001
41600,3,14.017
41650,3,14.017
41700,3,14.033
41750,3,14.049
41800,3,14.065
41850,3,14.081
41900,3,14.097
41950,3,14.113
42000,3,14.113
42050,3,14.129
42100,3,14.145
42150,3,14.161
42200,3,14.177
42250,3,14.193
42300,3,14.209
42350,3,14.209
42400,3,14.225
42450,3,14.241
42500,3,14.257
42550,3,14.273
42600,3,14.289
42650,3,14.305
42700,3,14.305
42750,3,14.321
42800,3,14.337
42850,3,14.353
42900,3,14.369
42950,3,14.385
43000,3,14.401
43050,3,14.401
43100,3,14.417
43150,3,14.433
43200,3,14.465
43250,3,14.481
43300,3,14.497
43350,3,14.513
43400,3,14.529
43450,3,14.529
43500,3,14.545
43550,3,14.561
43600,3,14.577
43650,3,14.593
43700,3,14.609
43750,3,14.609
43800,3,14.625
43850,3,14.641
43900,3,14.657
43950,3,14.673
44000,3,14.689
44050,3,14.705
44100,3,14.705
44150,3,14.721
44200,3,14.737
44250,3,14.753
44300,3,14.769
44350,3,14.785
44400,3,14.801
44450,3,14.801
44500,3,14.817
44550,3,14.833
44600,3,14.849
44650,3,14.865
44700,3,14.881
44750,3,14.897
44800,3,14.897
44850,3,14.913
44900,3,14.929
44950,3,14.945
45000,3,14.961
45050,3,14.977
45100,3,14.993
45150,3,14.993
45200,3,14.928
45250,3,15.025
45300,3,15.041
45350,3,15.057
45400,3,15.073
45450,3,15.105
45500,3,15.105
45550,3,15.121
45600,3,15.137
45650,3,15.153
45700,3,15.169
45750,3,15.185
45800,3,15.201
45850,3,15.201
45900,3,15.217
45950,3,15.233
46000,3,15.249
46050,3,15.265
46100,3,15.281
46150,3,15.297
46200,3,15.297
46250,3,15.313
46300,3,15.329
46350,3,15.345
46400,3,15.361
46450,3,15.377
46500,3,15.393
46550,3,15.393
46600,3,15.409
46650,3,15.425
46700,3,15.441
46750,3,15.457
46800,3,15.473
46850,3,15.489
46900,3,15.489
46950,3,15.505
47000,3,15.521
47050,3,15.537
47100,3,15.553
47150,3,15.569
47200,3,15.585
47250,3,15.585
47300,3,15.601
47350,3,15.617
47400,3,15.633
47450,3,15.649
47500,3,15.665
47550,3,15.681
47600,3,15.681
47650,3,15.697
47700,3,15.713
47750,3,15.745
47800,3,15.761
47850,3,15.777
47900,3,15.793
47950,3,15.793
48000,3,15.809
48050,3,15.825
48100,3,15.841
48150,3,15.857
48200,3,15.873
48250,3,15.889
48300,3,15.889
48350,3,15.905
48400,3,15.921
48450,3,15.937
48500,3,15.953
48550,3,15.969
48600,3,15.985
48650,3,15.985
48700,3,16.001
48750,3,16.017
48800,3,16.033
48850,3,16.049
48900,3,16.065
48950,3,16.081
49000,3,16.081
49050,3,16.097
49100,3,16.113
49150,3,16.129
49200,3,16.145
49250,3,16.161
49300,3,16.177
49350,3,16.177
49400,3,16.193
49450,3,16.209
49500,3,16.225
49550,3,16.241
49600,3,16.257
49650,3,16.273
49700,3,16.273
49750,3,16.289
49800,3,16.305
49850,3,16.321
49900,3,16.337
49950,3,16.353
50000,3,16.385
50050,3,16.385
50100,3,16.401
50150,3,16.417
50200,3,16.433
50250,3,16.449
50300,3,16.465
50350,3,16.481
50400,3,16.481
50450,3,16.497
50500,3,16.513
50550,3,16.529
50600,3,16.545
50650,3,16.561
50700,3,16.577
50750,3,16.577
50800,3,16.593
50850,3,16.609
50900,3,16.625
50950,3,16.641
51000,3,16.657
51050,3,16.673
51100,3,16.673
51150,3,16.689
51200,3,16.705
51250,3,16.721
51300,3,16.737
